,country,time_of_day,lat,long,road_type,road_condition,weather,solar_angle_elevation,month,hour,temperature_2m,relative_humidity_2m,rain,snowfall,cloud_cover,cloud_cover_low,cloud_cover_mid,sunshine_duration,wind_speed_10m,weather_code,laplacian,quality,brightness,noisiness,sharpness,contrast,complexity,conf,iou,lrp,pq
86456,DE,night,49.30752036453068,10.207852907620657,highway,normal,partly-cloudy-night,-8.587383277736933,10,17,6.488500118255615,75.06784057617188,0.0,0.0,14.0,3.0,12.0,0.0,7.704335689544678,0.0,92.67556987511207,0.77765363,0.14538276,0.9793323,0.60681945,0.25037387,0.29242852,0.7687840461730957,0.6323141624488183,1.2646283248976367,0.6323141624488183
2852,SE,day,55.57874501970968,13.00564656804681,city,normal,partly-cloudy-day,54.787656693421866,5,10,15.165499687194824,65.81800079345703,0.0,0.0,55.0,0.0,18.0,3600.0,16.422470092773438,2.0,59.28413567298789,0.7556421,0.39017057,0.9970983,0.9907391,0.16943151,0.046476625,0.6167881339788437,0.7801092117627135,1.3160206491681896,0.5627017265173672
35299,SE,day,55.58531086664627,12.974001949817389,city,normal,partly-cloudy-day,54.5693719296971,5,10,15.197999954223633,65.82502746582031,0.0,0.0,55.0,0.0,18.0,3600.0,16.422470092773438,2.0,120.2866750061626,0.6196722,0.2501376,0.99673223,0.93135506,0.1732479,0.197569,0.39582526683807373,0.6000416942302484,1.1095694746331293,0.4246448913014066
21243,PL,day,52.22783663704178,21.003163599454048,city,wet,rain,28.092726022789087,4,14,2.6875,96.50812530517578,0.800000011920929,0.0,100.0,100.0,100.0,0.0,12.101570129394531,53.0,45.14416875705798,0.9194464,0.37823993,0.9969613,0.9852372,0.3321098,0.3211969,0.5009823689858118,0.6541124857601291,1.1309956128961098,0.39017235992709454
48891,PL,day,52.248012510142445,20.897983375364408,city,normal,partly-cloudy-day,44.84698796966642,4,8,14.63949966430664,61.37960815429688,0.0,0.0,27.0,1.0,25.0,3600.0,11.43531322479248,1.0,192.9383257544333,0.48290038,0.1927942,0.9939224,0.8254201,0.11802932,0.28070286,0.5229143102963766,0.6803846668097461,1.2004274075663846,0.48598904772124724
77034,SE,twilight,64.75847132224013,20.88520794946734,smaller-rural,snow,snow,-2.4330069674408463,1,14,-5.163999557495117,84.52706146240234,0.0,0.699999988079071,100.0,99.0,100.0,0.0,23.110206604003903,73.0,35.639806217262226,0.62450105,0.2020399,0.99516195,0.97431767,0.17673618,0.08972943,0.5925330519676208,0.8720707289190174,1.7441414578380348,0.8720707289190174
9094,DE,twilight,50.93647137535454,6.9694208602888255,city,normal,rain,-2.280255583787892,11,15,11.354000091552734,81.51935577392578,0.0,0.0,99.0,99.0,85.0,0.0,15.646544456481934,3.0,67.7680615866851,0.7061453,0.38399678,0.99632615,0.9698387,0.19575259,0.13908172,0.687192671574079,0.7465652687432981,1.2913953176057158,0.5545913424950214
3213,FR,day,43.29578597156844,5.374323465761817,city,normal,clear-day,22.188979113557693,2,8,13.594000816345217,84.01678466796875,0.0,0.0,3.0,3.0,0.0,3600.0,5.351784706115723,0.0,121.50372328039612,0.5202374,0.11046066,0.99163604,0.9445505,0.0981305,0.109878205,0.5629193782806396,0.774240396840921,1.2803346278818304,0.5237508566865055
32451,IT,day,45.49127790695027,9.24238174880034,city,normal,clear-day,63.51903087587301,7,10,31.6929988861084,44.25624465942383,0.0,0.0,85.0,4.0,7.0,3600.0,6.409617424011231,3.0,214.0868179804661,0.83504206,0.46759385,0.99675816,0.98819876,0.25401726,0.26398873,0.6602462109397439,0.8267978400213399,1.4183012352273152,0.6453056312361678
30504,SE,day,59.270327354293386,15.206070152837452,city,normal,cloudy,8.564910158420659,5,18,11.406499862670898,34.57333755493164,0.0,0.0,52.0,0.0,52.0,2534.5439453125,11.96695327758789,2.0,140.69616183148946,0.6437107,0.08476939,0.9941071,0.9040166,0.1766087,0.23298723,0.7937625646591187,0.8553151349852035,1.3045558299873172,0.5131890809911221
86463,IT,day,41.800936643620346,12.4560898223655,arterial-rural,normal,clear-day,3.4466549922154712,8,17,26.17449951171875,74.45510864257812,0.0,0.0,64.0,0.0,1.0,1152.9622802734375,8.66994857788086,2.0,131.93048451576738,0.62635744,0.18148878,0.99493706,0.9089459,0.1890484,0.26493332,0.8813243508338928,0.9163599686611223,1.8327199373222447,0.9163599686611223
24311,FR,day,43.27528375820922,5.366088854840811,city,normal,clear-day,31.7119622103751,2,13,14.304500579833984,65.40861511230469,0.0,0.0,1.0,1.0,0.0,3600.0,27.79237365722656,0.0,137.26322644506692,0.44474775,0.10158774,0.989828,0.83268315,0.1311497,0.18560992,0.7820104161898295,0.9661842426601707,1.4661842426601708,0.6441228284401138
88536,FR,day,44.19970891627607,4.727409068067294,highway,normal,cloudy,25.361293878736603,2,14,12.486000061035156,84.4526596069336,0.1000000014901161,0.0,99.0,99.0,3.0,0.0,18.17554473876953,51.0,65.01144775370055,0.5519804,0.14614865,0.9937943,0.9476704,0.12685984,0.08288491,0.647932255268097,0.6552999169590119,1.2389229491677107,0.5698260147469669
26755,DE,night,50.91344922825661,6.961657115548413,city,normal,cloudy,-11.329638550035,11,16,11.464999198913574,79.62081146240234,0.0,0.0,98.0,97.0,60.0,0.0,17.533145904541016,3.0,129.71528228755568,0.8206256,0.43610132,0.9932636,0.96386766,0.18461688,0.25284877,0.47167454957962035,0.5711543946985309,1.0853852736382372,0.4283657960238982
16741,FR,day,43.30312635184908,5.366246328177918,city,normal,clear-day,33.68503327358468,2,13,15.872499465942385,55.681114196777344,0.0,0.0,1.0,1.0,0.0,3600.0,35.30937576293945,0.0,231.6129027116285,0.54893726,0.08981023,0.99265504,0.92944103,0.1504342,0.17591989,0.5658466077369192,0.6633062459186264,1.1921249951983839,0.49133795993972323
99341,IT,night,45.47485856280166,9.50607088197007,arterial-rural,normal,clear-night,-9.800664084452322,7,3,22.732500076293945,87.41266632080078,0.0,0.0,18.0,18.0,0.0,0.0,8.287821769714355,0.0,85.71223080264477,0.51002514,0.20222557,0.98212296,0.96233755,0.16234879,0.2714866,0.5825179219245911,0.6219450594148637,1.1219450594148637,0.41463003960990913
39608,PL,day,52.26866434635512,21.06038086141009,city,wet,rain,24.842595175408,4,14,3.33899998664856,90.86549377441406,0.6000000238418579,0.0,100.0,93.0,100.0,0.0,14.51206398010254,53.0,55.41996593143546,0.58083737,0.10669478,0.9950376,0.96700823,0.15385854,0.1246445,0.6454392075538635,0.7443252319575717,1.3029632876273889,0.5697304244613512
94999,DE,night,49.28438412962877,8.613420714167349,highway,normal,partly-cloudy-night,-23.146847184109618,10,18,7.801499843597412,82.7546157836914,0.0,0.0,17.0,9.0,16.0,0.0,8.766572952270508,0.0,69.91471790285065,0.5391304,0.15823556,0.991025,0.9818819,0.16787362,0.20230296,0.6837079950741359,0.7522160003473163,1.3362880004630884,0.6017728002778531
29176,SE,day,55.6075127745693,13.02115215271674,city,normal,cloudy,48.99484430960175,5,13,15.447500228881836,69.98238372802734,0.0,0.0,99.0,22.0,9.0,3600.0,20.37103843688965,3.0,140.11685417630244,0.5344692,0.1405982,0.99715567,0.9705043,0.08345094,0.09978092,0.46031548721449717,0.6839172841701487,1.191580504343905,0.4684364960069512
89829,SE,day,57.7559150627257,11.97789603955291,smaller-rural,normal,rain,30.70626031457978,4,14,7.156000137329102,83.83721923828125,0.5,0.0,68.0,64.0,36.0,3600.0,15.5301513671875,53.0,91.13170721134556,0.6407241,0.15117973,0.99511623,0.97406036,0.105579115,0.09897074,0.7397888799508413,0.7996169131074685,1.2765694582530478,0.5050212082784011
70013,DE,day,51.52800952207997,7.107328607115014,arterial-urban,normal,partly-cloudy-day,18.222455031599324,10,8,11.883999824523926,84.9540786743164,0.0,0.0,61.0,8.0,10.0,3600.0,21.38593864440918,2.0,293.6827086267822,0.77422965,0.28161162,0.9966589,0.987086,0.16721708,0.19384046,0.6225166347893801,0.7915003505970384,1.3238892784411538,0.5653573932835988
44863,PL,day,52.23476958263517,21.01417236989812,city,wet,rain,15.03498820876895,4,15,3.070000171661377,94.81876373291016,0.6000000238418579,0.0,100.0,80.0,100.0,0.0,13.10419750213623,53.0,65.24955616445136,0.60497683,0.13812914,0.99415344,0.97417486,0.17964761,0.15489462,0.4829625563962119,0.7023225926081521,1.2734089089299352,0.5663891875872195
67594,DE,night,52.52163674297176,13.416177500103176,arterial-urban,normal,partly-cloudy-night,-17.249658060783403,9,19,22.21500015258789,63.1141242980957,0.0,0.0,0.0,0.0,0.0,0.0,8.534353256225586,0.0,122.17075466910276,0.78788084,0.38836145,0.9921747,0.9444725,0.29337245,0.16789842,0.6800002639110272,0.8596885627007324,1.4164814936534795,0.6304382793138703
25524,SE,day,55.59352611800438,12.973985623602957,city,normal,partly-cloudy-day,44.1100819813712,5,13,15.0,65.33873748779297,0.0,0.0,77.0,23.0,35.0,3600.0,2.099142551422119,2.0,69.17772698184011,0.61780137,0.12544124,0.99468356,0.9713974,0.11890407,0.15213555,0.7976085096597672,0.8544125295279107,1.2362750196852739,0.42720626476395535
62360,PL,day,50.7672232979719,19.16400815690709,arterial-urban,wet,cloudy,27.20195756933439,4,14,3.328000068664551,80.70830535888672,0.1000000014901161,0.0,100.0,41.0,99.0,0.0,16.51690101623535,51.0,64.28520526264394,0.59889835,0.12597547,0.9963689,0.98590183,0.13432892,0.11093881,0.7194546190175143,0.8426550977141244,1.2792004499892866,0.4878529513081773
49381,PL,day,52.21947401913429,21.02497114667592,city,wet,rain,11.645784419668049,4,16,3.0199999809265137,90.51846313476562,0.6000000238418579,0.0,100.0,73.0,100.0,0.0,15.79083251953125,53.0,32.728761989091446,0.57043624,0.11316776,0.99458873,0.9758414,0.14092243,0.108155556,0.5562391419495855,0.696223214687988,1.2213800370838839,0.5021937942011717
99885,PL,day,52.609487474061694,20.75675300353617,smaller-rural,normal,partly-cloudy-day,44.87297262949818,4,8,14.280500411987305,64.29925537109375,0.0,0.0,21.0,2.0,2.0,3600.0,11.269782066345217,1.0,176.58265728492466,0.5093563,0.12583494,0.992226,0.94954854,0.12832397,0.1214619,0.33365461230278015,0.8004652713158181,1.6009305426316363,0.8004652713158181
85980,IT,night,41.88297363822795,12.38080947187759,highway,normal,clear-night,-14.74093669372563,8,19,24.489500045776367,88.36978912353516,0.0,0.0,0.0,0.0,0.0,0.0,3.054701328277588,0.0,85.18073824362281,0.5072991,0.10765964,0.9926615,0.9418897,0.0667343,0.20358999,0.5323096662759781,0.9080863197315305,1.4080863197315305,0.6053908798210204
84964,DE,night,53.369158519812366,12.46640525257058,highway,normal,clear-night,-6.470989032806344,9,17,17.067501068115234,70.29655456542969,0.0,0.0,62.0,0.0,0.0,0.0,8.825508117675781,2.0,115.0192086860866,0.5595796,0.12813768,0.99058425,0.92608166,0.09795462,0.13215387,0.8292778730392456,0.6750523165288653,1.1750523165288653,0.4500348776859102
13866,PL,day,54.33761191533405,18.626322575383124,city,normal,partly-cloudy-day,57.42059125602461,5,10,11.517999649047852,74.89111328125,0.2000000029802322,0.0,49.0,27.0,42.0,3600.0,17.555307388305664,51.0,44.50958901276279,0.59656763,0.20121646,0.9907952,0.9583067,0.12012145,0.113204226,0.5564034174789082,0.5505469314599286,1.0631836643249106,0.42349763958456044
14372,DE,day,50.93434394980429,6.957217784988097,city,normal,partly-cloudy-day,17.670570604539634,11,10,7.163000106811523,85.01641082763672,0.1000000014901161,0.0,36.0,31.0,14.0,3600.0,10.58791732788086,51.0,45.96147320861314,0.5054288,0.11773915,0.9953755,0.94513714,0.11234288,0.19049539,0.7661669999361038,0.8603343673623554,1.388052395620998,0.6022340571536487
20990,SE,day,55.60365399799425,12.995521181583364,city,normal,partly-cloudy-day,55.71474521267036,5,10,15.517499923706056,62.63900375366211,0.0,0.0,37.0,1.0,34.0,3600.0,17.25373077392578,1.0,62.0600126120312,0.75020176,0.1498001,0.9969863,0.98300296,0.20964031,0.25030726,0.5442878901958466,0.7216612817869881,1.221661281786988,0.4811075211913254
90129,FR,day,43.729110716019306,7.257836948858394,highway,normal,clear-day,16.948975300090538,2,7,12.55500030517578,64.13179779052734,0.0,0.0,0.0,0.0,0.0,3600.0,4.320000171661377,0.0,35.25847543815562,0.6487576,0.2126519,0.98652774,0.73036605,0.25002843,0.33222893,0.7168062676986059,0.9037538690182647,1.5767912414546639,0.7531282241818872
41690,PL,day,52.24258473628775,20.978341786131704,city,wet,rain,32.63198408120534,4,13,2.8959999084472656,95.82979583740234,0.699999988079071,0.0,100.0,96.0,100.0,0.0,12.181625366210938,53.0,59.82016465554025,0.6627745,0.111142516,0.9962204,0.97104496,0.20237313,0.2804104,0.5896354823611504,0.7161908522956019,1.278955938445938,0.5617183155259622
79421,FR,day,43.74360300943871,7.378361737633862,highway,normal,clear-day,18.25496818062355,2,8,8.944999694824219,69.6484146118164,0.0,0.0,0.0,0.0,0.0,3600.0,6.952754497528076,0.0,108.4776960735444,0.83987296,0.4711289,0.99665076,0.9844297,0.27324834,0.194263,0.0,0.0,1.0,0.0
11937,PL,day,52.27424682003642,21.03112532632685,city,normal,clear-day,45.50765447344545,4,8,10.90850067138672,44.76535034179688,0.0,0.0,3.0,3.0,0.0,3600.0,13.32486343383789,0.0,103.543434965367,0.68166137,0.08524736,0.99478227,0.90798026,0.2326319,0.31455535,0.5646198960867795,0.6906435531875388,1.220745166848729,0.5064719390041951
5803,PL,day,52.221475497606114,21.0739511200277,city,normal,partly-cloudy-day,51.86663852888167,4,10,7.401999950408935,45.237735748291016,0.0,0.0,93.0,91.0,92.0,3600.0,6.92473840713501,3.0,56.6515141467543,0.79854214,0.23406827,0.9982358,0.9931884,0.22288163,0.076809965,0.6857939041577853,0.8318217335866762,1.5214341527790627,0.732003125556275
54961,LU,day,49.68593036556164,6.427702182715114,highway,normal,clear-day,8.44166661714236,3,16,13.499500274658203,61.10939025878906,0.0,0.0,0.0,0.0,0.0,3600.0,5.804825305938721,0.0,21.73206796684691,0.67955136,0.20670281,0.9735844,0.6846572,0.31304258,0.42331102,0.6613572835922241,0.7646794486397502,1.3970191729596253,0.6554395274055002
45653,DE,night,53.09114933571538,8.845228292358168,city,normal,cloudy,-7.358972858157941,12,6,2.134999990463257,94.44091033935548,0.0,0.0,100.0,100.0,100.0,0.0,6.489992141723633,3.0,121.87395847371312,0.47844106,0.09547425,0.9897894,0.7796913,0.13167514,0.1530947,0.5965993509573095,0.7116624323796266,1.2370619242651817,0.510937130939219
65572,DE,day,53.06899783768972,8.869268296321595,arterial-urban,normal,cloudy,13.076480027968842,12,10,3.6045000553131104,91.8594207763672,0.1000000014901161,0.0,100.0,100.0,23.0,0.0,15.15852165222168,51.0,331.2262432138793,0.689746,0.3344041,0.99241817,0.97123927,0.28266972,0.19253461,0.6223751669344695,0.7379112147304994,1.2829214445443775,0.5503066686125758
99862,DE,night,50.89282542498828,6.966722810007191,arterial-urban,normal,cloudy,-12.545806844702328,11,17,11.442999839782717,77.74398040771484,0.0,0.0,93.0,91.0,60.0,0.0,18.94708251953125,3.0,130.03583517136107,0.7141392,0.12744583,0.99408793,0.9367402,0.2097577,0.29320127,0.5506205994349259,0.771588292482465,1.3834187658575976,0.6385558282613504
98274,SE,day,63.0062559798596,18.18481269235519,arterial-rural,wet,rain,18.505047938261185,3,13,2.6635000705718994,73.03597259521484,0.0,0.0,100.0,100.0,44.0,2139.93798828125,1.938659191131592,3.0,21.94159420899398,0.57814234,0.10555849,0.9956761,0.9707981,0.14328736,0.12150128,0.6929298788309097,0.6907571988437887,1.3052115181500619,0.6140063989722566
82433,FR,day,43.73218644108777,7.296607030243281,highway,normal,clear-day,17.323802597226248,2,7,13.526000022888184,56.43483352661133,0.0,0.0,0.0,0.0,0.0,3600.0,0.7199999690055847,0.0,33.10641139505833,0.63894045,0.17925644,0.98606724,0.7833346,0.23478389,0.49070156,0.6903708055615425,0.8315673141734381,1.331567314173438,0.5543782094489588
78896,PL,day,54.361768261412514,18.64147012213753,arterial-urban,normal,partly-cloudy-day,57.13557448387783,5,10,10.969499588012695,78.73933410644531,0.0,0.0,95.0,94.0,33.0,1705.4285888671875,15.5301513671875,3.0,58.65719729495674,0.61574805,0.15429,0.99450845,0.9846624,0.106098704,0.11101926,0.6335978493804023,0.7353856234840251,1.2769242629223825,0.5447300914696482
7981,DE,twilight,50.93518825726549,6.958035789203087,city,normal,rain,-2.0289320799207644,11,15,11.25,81.50564575195312,0.0,0.0,99.0,99.0,85.0,0.0,15.646544456481934,3.0,75.08591239479675,0.7645862,0.15263148,0.99743,0.9798779,0.28707853,0.17981492,0.6559210798957131,0.7978841823946164,1.4124550217771612,0.6528143310501408
3935,DE,twilight,50.9350610047651,6.9489345411457535,city,normal,rain,-1.723592568134336,11,15,11.276000022888184,81.50908660888672,0.0,0.0,99.0,99.0,85.0,0.0,15.646544456481934,3.0,90.11279928402963,0.7839851,0.21084866,0.9956554,0.96336925,0.25916335,0.21391182,0.4872992840306512,0.63733678289635,1.1341429042243418,0.41825226377572966
5874,DE,day,50.910487103063176,6.94161508983767,city,normal,rain,0.1668743310506926,11,15,11.276000022888184,81.50908660888672,0.0,0.0,99.0,99.0,85.0,0.0,15.646544456481934,3.0,188.6539511117201,0.6606874,0.13528328,0.99575967,0.9566579,0.12302876,0.15154687,0.5775333891312281,0.7974093355893114,1.2449253351911975,0.46515544576043166
37170,SE,day,55.60335730012054,13.010023941935476,city,normal,cloudy,29.35588061064248,5,15,14.050000190734863,72.58817291259766,0.0,0.0,81.0,1.0,4.0,3600.0,9.686609268188477,3.0,272.37074592690385,0.8246989,0.3640281,0.99581903,0.985202,0.17862165,0.25483227,0.46465835347771645,0.6744234406822615,1.15349262780039,0.4121476581947153
37300,DE,day,50.93526019551185,6.950290643487706,city,normal,partly-cloudy-day,18.190405426871365,11,10,7.156499862670898,85.01569366455078,0.1000000014901161,0.0,36.0,31.0,14.0,3600.0,10.58791732788086,51.0,205.2695227652661,0.6639003,0.14721328,0.9964288,0.9669411,0.23898473,0.22645538,0.5717319548130035,0.6997890570946619,1.1855184101593288,0.44376867035271245
31495,PL,day,52.23114422919537,20.98343589084366,city,wet,rain,29.83928688867229,4,14,2.765499830245972,96.5102996826172,0.800000011920929,0.0,100.0,100.0,100.0,0.0,12.101570129394531,53.0,78.39082522038677,0.6183353,0.07009414,0.9961132,0.97146815,0.1547627,0.09870801,0.5121032504571809,0.7028712280123578,1.2213140669225722,0.4961443962440173
32123,IT,night,41.97313006336456,12.547554771176396,city,normal,clear-night,-23.7203512969074,8,20,24.38599967956543,77.44686126708984,0.0,0.0,0.0,0.0,0.0,0.0,4.349896430969238,0.0,113.56518066128368,0.7395235,0.19991182,0.99309313,0.97233725,0.13951173,0.33180803,0.4491925612092018,0.782556256650745,1.15412159453677,0.3353812528503193
81956,FR,day,43.98110010036024,4.892474698815268,highway,normal,cloudy,23.50682350924388,2,14,12.511000633239746,79.23434448242188,0.0,0.0,96.0,96.0,0.0,0.0,17.731597900390625,3.0,25.167098027408112,0.6322571,0.3068458,0.9904253,0.9742992,0.13581967,0.105929144,0.692819207906723,0.8339571379532856,1.1757669147122556,0.347482140813869
66247,DE,night,52.49925053705614,13.383504447678112,arterial-urban,normal,clear-night,-6.785666132784911,9,17,13.68899917602539,55.30949020385742,0.0,0.0,0.0,0.0,0.0,0.0,12.313894271850586,0.0,86.3874017492479,0.4946375,0.11308481,0.99332726,0.9828426,0.10139255,0.12577118,0.5678916275501251,0.7701970430897347,1.1350985215448675,0.30807881723589386
28824,IT,day,45.45868750359613,9.217880638372304,city,normal,partly-cloudy-day,32.585906036938304,7,15,28.92849922180176,50.521270751953125,0.0,0.0,70.0,11.0,31.0,3600.0,1.1384198665618896,2.0,107.77178773183029,0.73296964,0.11644249,0.9981502,0.985679,0.20105234,0.18155481,0.5460163610322135,0.6718085300219511,1.114539020014634,0.33590426501097553
