,country,time_of_day,lat,long,road_type,road_condition,weather,solar_angle_elevation,month,hour,temperature_2m,relative_humidity_2m,rain,snowfall,cloud_cover,cloud_cover_low,cloud_cover_mid,sunshine_duration,wind_speed_10m,weather_code,laplacian,quality,brightness,noisiness,sharpness,contrast,complexity
36155,PL,day,52.23630762524849,21.014319507268883,city,normal,clear-day,41.91175585295313,4,8,9.357000350952148,51.11749267578125,0.0,0.0,0.0,0.0,0.0,3600.0,12.738099098205566,0.0,180.4311702111832,0.50819874,0.09875824,0.99351645,0.92321914,0.10065697,0.15376486
7507,SE,day,55.60657821445409,13.020187042956689,city,normal,cloudy,43.97966435983234,5,13,14.784500122070312,64.1933822631836,0.0,0.0,99.0,17.0,0.0,3600.0,23.18578720092773,3.0,68.63985535259172,0.6474718,0.3249408,0.9964259,0.94918054,0.20311089,0.17718545
47013,PL,day,52.25019030880995,21.04147075718728,city,normal,partly-cloudy-day,51.72383270657507,4,10,7.839000225067139,45.53498840332031,0.0,0.0,100.0,100.0,96.0,1877.5665283203125,8.766572952270508,3.0,90.07280506022146,0.6912668,0.21625632,0.9930447,0.9421221,0.15027636,0.19727995
24136,PL,day,52.23253091265318,20.99843108994313,city,wet,rain,4.083614608325533,4,17,2.869999885559082,94.47322082519533,0.6000000238418579,0.0,100.0,96.0,100.0,0.0,14.205182075500488,53.0,48.33029915590772,0.6494355,0.135583,0.9962288,0.98787653,0.16731204,0.33801377
64672,DE,night,52.516276580216335,13.40856286508493,arterial-urban,normal,partly-cloudy-night,-16.435715609924827,9,19,22.17599868774414,63.10545349121094,0.0,0.0,0.0,0.0,0.0,0.0,8.534353256225586,0.0,142.32160187563497,0.57136613,0.12979215,0.98747116,0.97128814,0.10422268,0.20749012
5803,PL,day,52.221475497606114,21.0739511200277,city,normal,partly-cloudy-day,51.86663852888167,4,10,7.401999950408935,45.237735748291016,0.0,0.0,93.0,91.0,92.0,3600.0,6.92473840713501,3.0,56.6515141467543,0.79854214,0.23406827,0.9982358,0.9931884,0.22288163,0.076809965
12768,PL,day,50.07559376089908,19.93062745283804,city,normal,cloudy,10.21304324180464,4,16,3.560999870300293,71.61688232421875,0.0,0.0,100.0,50.0,99.0,0.0,13.450708389282228,3.0,72.0871092949677,0.45793536,0.089519255,0.9930118,0.9222151,0.13441673,0.15169899
55266,PL,day,54.35010183980486,18.64617296361408,arterial-urban,normal,clear-day,56.55425439119046,6,11,19.25,60.21982955932617,0.0,0.0,2.0,0.0,0.0,3600.0,15.192682266235352,0.0,111.82931543135062,0.7693816,0.27650526,0.98900187,0.9269985,0.2375621,0.2614779
68469,FR,day,43.312399251174384,5.366766542361623,highway,normal,clear-day,33.86228618838994,2,13,16.972999572753906,50.68558120727539,0.0,0.0,1.0,1.0,0.0,3600.0,29.15777587890625,0.0,134.61323430493596,0.7253561,0.19918689,0.99559057,0.9891613,0.13355386,0.24776787
98156,IT,day,41.90003321803272,12.61508554655862,arterial-rural,normal,clear-day,14.223201151098904,8,16,29.652999877929688,49.76272964477539,0.0,0.0,96.0,0.0,3.0,3600.0,12.889809608459473,3.0,29.087292355230268,0.80699587,0.3657783,0.9969618,0.95114875,0.28851742,0.2568524
78694,DE,day,50.93216985268296,6.925521891466566,arterial-urban,normal,partly-cloudy-day,16.76577946464836,11,9,7.182499885559082,85.0185546875,0.1000000014901161,0.0,36.0,31.0,14.0,3600.0,10.58791732788086,51.0,230.55593950099697,0.64936084,0.16833961,0.99379987,0.9602443,0.108503036,0.17862278
39426,DE,day,51.01557682524142,7.080440148462935,city,normal,clear-day,17.86634905832463,11,11,7.704500198364258,81.02941131591797,0.0,0.0,62.0,62.0,0.0,3427.283203125,10.4399995803833,2.0,264.3748723697957,0.68389714,0.22849712,0.99329513,0.94584155,0.11369371,0.20583071
57609,FR,day,43.601083497893285,3.868214019174981,arterial-urban,normal,clear-day,42.18402736441971,3,12,13.633000373840332,33.711822509765625,0.0,0.0,3.0,0.0,3.0,3600.0,22.78262519836425,0.0,184.1110220701027,0.552403,0.15073775,0.9956554,0.94484544,0.10375059,0.10788183
67193,IT,day,45.4470584559822,9.207391110181886,arterial-urban,normal,partly-cloudy-day,34.24058421023332,7,7,26.339500427246094,63.61713790893555,0.0,0.0,18.0,8.0,2.0,3600.0,10.245779991149902,0.0,267.1658348669059,0.71645004,0.16480832,0.9946213,0.974739,0.14926682,0.19735107
27589,SE,day,59.87493422266749,17.624929033029275,city,normal,partly-cloudy-day,46.91494266667437,6,8,27.660499572753903,41.238426208496094,0.0,0.0,28.0,0.0,22.0,3600.0,9.957108497619627,1.0,167.74739771210196,0.5835318,0.12470079,0.996732,0.98292553,0.10863271,0.10306366
30850,FR,day,43.335919172463534,5.385612346508667,city,normal,clear-day,25.65181191749103,2,14,15.876500129699709,74.87734985351562,0.0,0.0,0.0,0.0,0.0,3600.0,8.37338638305664,0.0,49.41706560917213,0.52104187,0.12040477,0.99372125,0.9667987,0.122133166,0.10283933
3859,SE,day,55.60271899431172,13.005267098351933,city,normal,cloudy,29.92102470237866,5,15,14.00450038909912,72.57986450195312,0.0,0.0,81.0,1.0,4.0,3600.0,9.686609268188477,3.0,75.51528252666428,0.6255516,0.22783522,0.9931726,0.985782,0.18165416,0.115044296
84850,FR,day,45.75856452442547,4.812600964785287,arterial-urban,normal,partly-cloudy-day,16.52965936492123,2,15,5.444499969482422,55.73360443115234,0.0,0.0,96.0,0.0,92.0,3600.0,28.116899490356445,3.0,32.77942759168971,0.6798078,0.10381542,0.99347866,0.9205161,0.09447631,0.1448065
9708,SE,day,55.60037094547872,12.99627893595235,city,normal,partly-cloudy-day,55.91692477211385,5,10,15.562999725341797,62.64946365356445,0.0,0.0,37.0,1.0,34.0,3600.0,17.25373077392578,1.0,112.45388172288312,0.5024545,0.111689426,0.9940485,0.93994325,0.13573551,0.18780921
3104,PL,twilight,52.2320357258179,21.05808028663669,city,normal,partly-cloudy-night,-2.4426025394451187,4,17,11.432499885559082,66.83045196533203,0.0,0.0,10.0,0.0,9.0,0.0,2.545584201812744,0.0,86.40595584159878,0.6829928,0.19355495,0.9961492,0.98838836,0.15342377,0.2696731
28850,DE,twilight,50.96008111694191,7.002880095530415,city,normal,rain,-4.398094781821868,11,16,11.206000328063965,82.0547866821289,0.0,0.0,99.0,99.0,81.0,0.0,13.905508995056152,3.0,176.15888397269276,0.3701539,0.035619274,0.9869828,0.6271321,0.07733873,0.22385067
43830,PL,day,52.23181806902176,20.95883114435318,city,wet,rain,33.44458989169694,4,13,2.7264997959136963,96.50921630859376,0.800000011920929,0.0,100.0,100.0,100.0,0.0,12.101570129394531,53.0,47.01672164594724,0.5782998,0.09811957,0.995252,0.9744769,0.16110037,0.12829407
75013,IT,night,41.884994841774414,12.380863726365412,highway,normal,clear-night,-14.015567729768776,8,19,25.20050048828125,71.14190673828125,0.0,0.0,10.0,0.0,10.0,0.0,7.199999809265137,0.0,95.3315563553699,0.6411287,0.12418241,0.9877363,0.91230065,0.21772085,0.34477806
78590,PL,day,54.43601123973367,18.56117339567384,arterial-urban,normal,partly-cloudy-day,40.51376073011305,5,7,11.707500457763672,76.73345947265625,0.0,0.0,86.0,39.0,9.0,3600.0,12.594856262207031,3.0,184.433003977982,0.81953454,0.17904755,0.9967175,0.9912894,0.18469885,0.08789701
86296,IT,day,45.37163501850896,9.13808768708573,arterial-urban,normal,clear-day,63.433185569186165,7,10,31.176498413085938,43.42582321166992,0.0,0.0,15.0,0.0,2.0,3600.0,2.545584201812744,0.0,66.39311678562657,0.72979814,0.30238143,0.99658173,0.9803217,0.15361029,0.14997205
40492,DE,day,50.95252469386293,6.985654701798839,city,normal,partly-cloudy-day,15.07532874315828,11,9,6.599499702453613,87.66927337646484,0.0,0.0,57.0,21.0,50.0,3600.0,9.746630668640137,2.0,77.60563680834177,0.610953,0.12422431,0.99620503,0.9794902,0.17654166,0.07553043
72061,PL,day,50.10652033302893,19.8475545650624,arterial-urban,normal,cloudy,12.067382564779509,4,16,3.547999858856201,71.61432647705078,0.0,0.0,100.0,57.0,99.0,0.0,12.661563873291016,3.0,39.39084292359962,0.63088614,0.10964524,0.9954079,0.9753719,0.16917548,0.15026174
4743,DE,twilight,50.93523620349988,6.951838617381536,city,normal,rain,-1.8756801105963063,11,15,11.237000465393066,81.50394439697266,0.0,0.0,99.0,99.0,85.0,0.0,15.646544456481934,3.0,126.57145443934888,0.596061,0.119825125,0.9961737,0.95357645,0.106120504,0.20432235
71310,IT,night,41.98594051487326,12.484575545746042,arterial-rural,normal,clear-night,-23.05894696798724,8,20,24.51749992370605,77.70600891113281,0.0,0.0,0.0,0.0,0.0,0.0,6.297428131103516,0.0,108.76863313458604,0.69279,0.06326318,0.98708075,0.8410298,0.076698825,0.21700491
52249,DE,twilight,50.96406550050928,6.996443312487831,arterial-rural,normal,rain,-5.707068264978432,11,16,11.270999908447266,82.0631332397461,0.0,0.0,99.0,99.0,81.0,0.0,13.905508995056152,3.0,118.48109733919831,0.76452523,0.10975954,0.9876545,0.9793131,0.18331741,0.2328535
76576,SE,day,64.74488498586072,20.982811353074787,smaller-rural,snow,fog,5.481734407669464,1,10,-4.52899980545044,83.31388854980469,0.0,0.699999988079071,100.0,100.0,100.0,0.0,23.233253479003903,73.0,23.972067399638487,0.6863873,0.20867753,0.994622,0.98458636,0.17540728,0.10335989
83836,NO,day,63.71197733516058,11.177085419110773,arterial-rural,normal,partly-cloudy-day,13.00704437950074,2,10,3.5829999446868896,64.61011505126953,0.0999999642372131,0.5600000023841858,99.0,0.0,90.0,0.0,10.464797973632812,73.0,39.27025475616335,0.65356606,0.12875219,0.9960354,0.98689747,0.091456525,0.06050472
16696,SE,day,59.29177036701753,15.20545606469312,city,normal,cloudy,9.60032324601083,5,17,11.399999618530272,34.5713996887207,0.0,0.0,52.0,0.0,52.0,2534.5439453125,11.96695327758789,2.0,70.22984125499636,0.41686317,0.0802816,0.9928074,0.85477537,0.12855713,0.15320094
31434,PL,night,52.23451700210659,21.005258833630663,city,normal,partly-cloudy-night,-8.256628025368542,4,18,7.263500213623047,87.73065185546875,0.0,0.0,25.0,0.0,24.0,0.0,6.618519306182861,1.0,32.779437663106314,0.73472834,0.20666847,0.9971885,0.9605676,0.25351828,0.3153578
70042,DE,day,51.5049325853655,7.467894252228125,arterial-urban,normal,partly-cloudy-day,13.710726857815033,10,8,12.217499732971191,87.29610443115234,0.0,0.0,6.0,6.0,0.0,3600.0,11.252518653869627,0.0,315.5749826289165,0.60755265,0.10300804,0.99442744,0.9862884,0.1339042,0.1893622
95426,PL,day,50.14518814620442,19.43807482187421,highway,normal,cloudy,15.5151153451596,4,15,2.8345000743865967,82.11418151855469,0.1000000014901161,0.0,100.0,42.0,99.0,0.0,13.979870796203612,51.0,28.460350309595725,0.5395957,0.13480985,0.99415463,0.97668743,0.13251226,0.093319274
53724,DE,night,50.929315739887336,6.9414707513812965,arterial-urban,normal,cloudy,-9.510747119674647,11,16,11.399999618530272,79.61148071289062,0.0,0.0,98.0,97.0,60.0,0.0,17.533145904541016,3.0,134.77223195637904,0.5399279,0.10720869,0.9894516,0.98673,0.08910063,0.10642493
67594,DE,night,52.52163674297176,13.416177500103176,arterial-urban,normal,partly-cloudy-night,-17.249658060783403,9,19,22.21500015258789,63.1141242980957,0.0,0.0,0.0,0.0,0.0,0.0,8.534353256225586,0.0,122.17075466910276,0.78788084,0.38836145,0.9921747,0.9444725,0.29337245,0.16789842
96845,DE,night,52.09925012459736,7.673998798950171,highway,normal,rain,-8.733134272661616,12,6,3.336999893188477,98.24952697753906,0.5,0.0,100.0,100.0,100.0,0.0,9.504273414611816,53.0,72.4854982003867,0.5587156,0.038203217,0.9806292,0.798737,0.06935655,0.12859277
57643,PL,day,52.26582547549367,21.003458807520843,arterial-urban,normal,clear-day,44.57216207315429,4,8,9.5,51.15711212158203,0.0,0.0,0.0,0.0,0.0,3600.0,12.738099098205566,0.0,153.4196496343191,0.4790122,0.08718274,0.98747677,0.8439007,0.16440101,0.24016114
36993,SE,day,55.60273410258697,13.00819486160572,city,normal,cloudy,29.35588061064248,5,15,14.056500434875488,72.58935546875,0.0,0.0,81.0,1.0,4.0,3600.0,9.686609268188477,3.0,79.55449612960612,0.6711718,0.30232129,0.9917841,0.9397777,0.19457562,0.20813146
26842,PL,day,54.52177457523837,18.53088878366646,city,normal,partly-cloudy-day,36.63389195337575,5,7,12.303999900817873,75.79383087158203,0.0,0.0,79.0,26.0,7.0,3600.0,13.183079719543455,2.0,111.79152905689048,0.7008129,0.13867171,0.9941116,0.97794014,0.16674349,0.1392084
4093,DE,day,50.94701192094111,6.923451053834431,city,normal,partly-cloudy-day,7.012797747751108,11,7,5.738999843597412,90.71524047851562,0.0,0.0,50.0,47.0,34.0,0.0,8.287821769714355,2.0,111.12981935831012,0.58945954,0.08373602,0.9941882,0.95366573,0.120151445,0.1591647
14861,SE,day,55.57584783967057,13.015651132740471,city,normal,cloudy,25.63146581107885,5,16,13.985000610351562,72.5762939453125,0.0,0.0,81.0,1.0,4.0,3600.0,9.686609268188477,3.0,118.64487065913433,0.7572702,0.35797116,0.9975489,0.9929201,0.17904685,0.12957925
19114,SE,day,55.60728714103127,13.02913325275691,city,normal,partly-cloudy-day,55.28103240199675,5,10,16.310501098632812,56.55952835083008,0.1000000014901161,0.0,67.0,13.0,63.0,3600.0,9.957107543945312,51.0,100.32173289387568,0.8005431,0.11631697,0.99829024,0.9786926,0.21876812,0.17940205
85149,IT,night,41.86243461139099,12.374343076921688,highway,normal,clear-night,-13.719726738787967,8,19,25.064001083374023,71.11697387695312,0.0,0.0,10.0,0.0,10.0,0.0,7.199999809265137,0.0,110.24412999962298,0.63864166,0.10626415,0.9915115,0.9589672,0.056282222,0.12056829
69906,SE,day,65.57709966378746,22.10067579978785,smaller-rural,snow,partly-cloudy-day,6.539987561517165,3,15,-2.2695000171661377,80.80622100830078,0.0,0.0,89.0,5.0,87.0,1061.3763427734375,11.792404174804688,3.0,215.0883722649364,0.5858448,0.099241555,0.9914358,0.9284644,0.1666958,0.33643624
81956,FR,day,43.98110010036024,4.892474698815268,highway,normal,cloudy,23.50682350924388,2,14,12.511000633239746,79.23434448242188,0.0,0.0,96.0,96.0,0.0,0.0,17.731597900390625,3.0,25.167098027408112,0.6322571,0.3068458,0.9904253,0.9742992,0.13581967,0.105929144
37684,IT,day,45.45195397179658,9.19585359997069,city,normal,clear-day,61.4065916421939,7,10,30.99399948120117,46.34495544433594,0.0,0.0,79.0,3.0,2.0,3600.0,5.116561412811279,2.0,110.3522895825907,0.5570499,0.15070711,0.99683833,0.95051646,0.11445249,0.16905177
12621,DE,day,50.930800134052014,6.951148326317557,city,normal,partly-cloudy-day,18.084235171948507,11,10,7.182499885559082,85.0185546875,0.1000000014901161,0.0,36.0,31.0,14.0,3600.0,10.58791732788086,51.0,233.1736007911487,0.5958001,0.12281572,0.9948997,0.9705992,0.15810661,0.1276899
29608,PL,day,52.25598825102381,21.15651367331004,city,wet,partly-cloudy-day,44.16663534918415,4,12,14.23050022125244,50.11307144165039,0.0,0.0,90.0,0.0,68.0,3600.0,2.9024126529693604,3.0,141.20849127391114,0.5885335,0.13869175,0.99438924,0.9739785,0.16167034,0.09960885
62951,FR,day,43.72892046231728,7.263976547527177,highway,normal,clear-day,16.948975300090538,2,7,12.30150032043457,64.07447052001953,0.0,0.0,0.0,0.0,0.0,3600.0,4.320000171661377,0.0,113.06415476974776,0.6636415,0.23425983,0.9957059,0.94194764,0.0990719,0.14942238
63008,PL,night,50.321311559107336,18.94508882826898,arterial-urban,wet,partly-cloudy-night,-30.981276095991205,3,20,5.433000087738037,90.3756866455078,0.1000000014901161,0.0,47.0,14.0,43.0,0.0,8.825508117675781,51.0,130.72740678327304,0.57334274,0.10002695,0.9868015,0.904349,0.123128906,0.3145981
6965,FR,day,43.24770998976146,5.392135308357795,city,normal,clear-day,34.415507172236616,2,12,14.733500480651855,64.83911895751953,0.0,0.0,5.0,5.0,0.0,3600.0,28.16525650024414,0.0,207.20173187071816,0.719907,0.46283746,0.9947336,0.925406,0.28483218,0.23453401
53329,FR,day,45.73682294556352,4.7747228656280045,arterial-urban,snow,partly-cloudy-day,26.796789604526232,2,13,7.154000282287598,50.50233459472656,0.0,0.0,46.0,2.0,24.0,3600.0,27.402597427368164,1.0,159.09123856818545,0.6026487,0.13395497,0.9951676,0.88103545,0.1353082,0.1628014
97112,FR,day,43.319922243931146,5.378078186030584,arterial-urban,normal,clear-day,34.97937671775929,2,12,16.901498794555664,50.66624450683594,0.0,0.0,1.0,1.0,0.0,3600.0,29.15777587890625,0.0,96.04268947244306,0.8323488,0.35333428,0.9880653,0.9755476,0.16153093,0.24959725
28414,FR,day,43.30446363982883,5.421720967087476,city,normal,clear-day,29.41857573034953,2,14,15.994499206542969,71.50202941894531,0.0,0.0,2.0,0.0,2.0,3600.0,8.31124496459961,0.0,120.66888998970263,0.6324354,0.18055013,0.9948526,0.9453495,0.1409154,0.10265768
69734,FR,day,45.7761294990623,4.807102738391244,arterial-urban,normal,partly-cloudy-day,29.26774659029441,2,13,7.546500205993652,51.74361801147461,0.0,0.0,10.0,5.0,0.0,3600.0,21.829776763916016,0.0,92.98304089229372,0.6551958,0.15809779,0.9959176,0.97510934,0.17234182,0.26397982
32916,IT,day,45.49441775443084,9.206768570134424,city,normal,clear-day,4.017098322529776,7,4,23.44099998474121,90.47007751464844,0.1000000014901161,0.0,55.0,2.0,31.0,182.0145721435547,5.692099571228027,51.0,56.68326904989339,0.54651594,0.10284874,0.99487215,0.9750592,0.13361359,0.15038855
47453,DE,day,51.51037635817854,7.444553204148145,city,wet,partly-cloudy-day,10.367016222452918,12,13,6.264999866485596,74.4960708618164,0.0,0.0,9.0,9.0,0.0,3600.0,11.65977668762207,0.0,115.1267661310151,0.54998904,0.06532234,0.99467987,0.95210344,0.13382165,0.25029847
63540,PL,day,54.48487262666271,18.545522537963244,arterial-urban,normal,partly-cloudy-day,51.10364459147529,5,8,10.586999893188477,83.95158386230469,0.2000000029802322,0.0,99.0,98.0,50.0,2002.8509521484373,13.70839023590088,51.0,69.91083369555601,0.6155662,0.19123074,0.99407744,0.9857085,0.09557552,0.10451659
92502,SE,day,63.42608944425616,15.51126517449882,smaller-rural,snow,partly-cloudy-day,9.124314138763095,2,12,-17.96000099182129,85.04244232177734,0.0,0.0,95.0,92.0,88.0,1041.2493896484375,5.815978050231934,3.0,82.353636520081,0.63651836,0.15461755,0.9883831,0.9528835,0.16488266,0.2685733
99625,PL,day,50.09942487992179,19.86733279848461,arterial-rural,normal,cloudy,11.899244573902095,4,16,3.2814998626708984,71.56209564208984,0.0,0.0,100.0,57.0,99.0,0.0,12.661563873291016,3.0,269.47740003928726,0.58715385,0.114297695,0.9943046,0.9783603,0.14349644,0.152039
60187,DE,day,50.950224195267865,6.956767026685943,arterial-urban,normal,partly-cloudy-day,4.292259319863632,11,7,5.72599983215332,90.71432495117188,0.0,0.0,50.0,47.0,34.0,0.0,8.287821769714355,2.0,115.62624882012952,0.7423495,0.17052217,0.99813974,0.990829,0.161991,0.12804416
79374,SE,day,63.16689977267573,18.42445096575601,arterial-rural,wet,rain,16.90722505211332,3,13,1.0794999599456787,86.19140625,0.0,0.0,89.0,88.0,38.0,197.98095703125,4.379589080810547,3.0,32.83616005980373,0.60428584,0.11595465,0.9958656,0.97728956,0.16135289,0.12618995
42479,IT,day,45.5145742534474,9.232791840115912,city,normal,partly-cloudy-day,28.433236129577928,7,6,26.33449935913086,61.079715728759766,0.0,0.0,15.0,8.0,2.0,3600.0,9.885261535644531,0.0,45.946314950861,0.60330325,0.12310121,0.9967398,0.98895943,0.0976874,0.093099624
938,PL,day,52.23860461352725,20.948138588447268,city,normal,clear-day,37.65012273856245,4,7,9.376500129699709,51.12289810180664,0.0,0.0,0.0,0.0,0.0,3600.0,12.738099098205566,0.0,53.84207782549077,0.762398,0.18955493,0.9955414,0.959849,0.29775202,0.3222116
74184,IT,night,41.90457141836366,12.6154955762002,highway,normal,clear-night,-24.00661003136294,8,20,25.402999877929688,69.43260955810547,0.0,0.0,10.0,0.0,10.0,0.0,8.404284477233887,0.0,111.59423847771276,0.45773232,0.06351951,0.9561573,0.4564152,0.081028804,0.25540993
62050,SE,day,64.75320914015431,20.96336460881425,arterial-urban,snow,snow,1.194667048285922,1,13,-4.748000144958496,82.64683532714844,0.0,0.5600000023841858,100.0,100.0,100.0,0.0,30.12406539916992,73.0,9.20995007584669,0.555049,0.099009946,0.9952585,0.95605147,0.12170109,0.10855988
80875,IT,night,41.82887636362775,12.38701707397211,highway,normal,clear-night,-21.30839434177048,8,20,25.232999801635746,71.1478271484375,0.0,0.0,10.0,0.0,10.0,0.0,7.199999809265137,0.0,117.19088274249457,0.53059995,0.09992423,0.9823928,0.8451987,0.14105064,0.37482956
85459,IT,day,43.79346092652975,11.211929739285369,arterial-urban,normal,clear-day,52.36403224201041,8,9,29.64999961853028,47.61488723754883,0.0,0.0,25.0,9.0,22.0,3600.0,15.696165084838867,1.0,36.90573799436908,0.7224504,0.16709015,0.99864477,0.9978561,0.11113207,0.08287954
