,Time_of_Day,Weather_Condition,Road_Environment_Type,Road_Surface_Condition,Traffic_Density,Pedestrian_Presence,Cyclist_Presence,Number_of_Visible_Lanes,Intersection_Type,Lane_Marking_Visibility,Artificial_Lighting_Source,Crosswalk_Presence,Vertical_Road_Profile,Horizontal_Road_Curvature,Infrastructure_Barriers,Building_Density,Vegetation_Level,Traffic_Sign_Presence,Vehicle_Composition,Ego_Vehicle_Lane_Position,Ego_Vehicle_Lane_POSITION,conf,iou,lrp
86463,Dawn/Dusk,Clear,Rural,Dry,Low,,No,1,,Clear,,No,Flat,Straight,Metal_Guardrail,,Moderate,,Passenger_Cars_Only,Centered,,0.8668919205665588,0.8174691200256348,0.6349382400512695
24311,Daylight,Clear,Residential,Dry,Low,,No,1,,Absent,,No,Uphill,Straight,Curb,Low_Density_Urban,Moderate,,Passenger_Cars_Only,Centered,,0.8073023955027262,0.4767247587442398,0.4534494876861572
18978,Daylight,Clear,Urban,Dry,Moderate,On_Sidewalk,Yes,3,Four-Way,Clear,,Yes,Flat,Straight,Curb,High_Rise,Sparse,Multiple_Types,Passenger_Cars_Only,Centered,,0.7925316286938531,0.5915699899196625,0.44379013776779175
72634,Daylight,Clear,Highway,Dry,Low,,No,3,,Clear,,No,Flat,Straight,Concrete_Median,Low_Density_Urban,Moderate,Directional,Mixed_Heavy_Traffic,Centered,,0.6733225605317524,0.45192950367927553,0.30385899543762207
88536,Daylight,Cloudy,Highway,Dry,Moderate,,No,3,,Clear,,No,Flat,Straight,Noise_Wall,,Moderate,Directional,Mixed_Heavy_Traffic,Centered,,0.683312377333641,0.4182173897113119,0.25322240591049194
57606,Daylight,Cloudy,Highway,Dry,Moderate,,No,3,,Clear,,No,Flat,Slight_Right,Concrete_Median,,Dense_Forest,Directional,Passenger_Cars_Only,Centered,,0.7641524191086109,0.5422776893657797,0.3898884057998657
26755,Night,Clear,Urban,Dry,Empty,,No,1,,Faded,Street_Lights,No,Flat,Straight,Curb,High_Rise,Sparse,Regulatory,No_Vehicles,Centered,,0.5129231959581375,0.38630446791648865,0.06322592496871948
16741,Daylight,Clear,Urban,Dry,Moderate,,No,2,Four-Way,Clear,,Yes,Flat,Straight,Curb,High_Rise,Sparse,Multiple_Types,Passenger_Cars_Only,Centered,,0.5843060724437237,0.42643687681137477,0.2762632369995117
99341,Night,Clear,Rural,Dry,Low,,No,2,,Clear,Vehicle_Headlights,No,Flat,Straight,Curb,Sparse/Rural,Dense_Forest,Warning,Passenger_Cars_Only,Centered,,0.6836996078491211,0.2863346040248871,0.07266920804977417
39608,Daylight,Rainy,Urban,Wet,High/Congested,,No,3,Four-Way,Occluded_by_Snow/Water,,No,Flat,Straight,Metal_Guardrail,Low_Density_Urban,Sparse,Multiple_Types,Public_Transit_Focus,Centered,,0.6894033209365957,0.4546305124210764,0.3485707640647888
94999,Night,Clear,Highway,Dry,Moderate,,No,3,,Clear,Vehicle_Headlights,No,Flat,Straight,Metal_Guardrail,,Sparse,,Mixed_Heavy_Traffic,Centered,,0.5786270863480039,0.5254787117242813,0.3242177963256836
4497,Daylight,Cloudy,Urban,Dry,High/Congested,On_Sidewalk,No,2,,Faded,,No,Flat,Straight,Curb,Low_Density_Urban,Sparse,Multiple_Types,Passenger_Cars_Only,Centered,,0.5618279434385753,0.3090228312893918,0.18719398975372314
29176,Daylight,Cloudy,Urban,Dry,Moderate,On_Sidewalk,Yes,2,Four-Way,Clear,,No,Flat,Straight,Curb,High_Rise,Moderate,Multiple_Types,Passenger_Cars_Only,Centered,,0.526997609571977,0.3799759433383033,0.23325484991073608
89829,Daylight,Cloudy,Urban,Dry,Low,On_Sidewalk,Yes,2,,Clear,,No,Uphill,Straight,Curb,Low_Density_Urban,Moderate,Regulatory,Passenger_Cars_Only,Centered,,0.7351740087781634,0.33159290679863523,0.2616049647331238
70013,Daylight,Clear,Urban,Dry,Low,On_Sidewalk,No,2,Four-Way,Clear,,No,Flat,Straight,Curb,Low_Density_Urban,Moderate,Multiple_Types,Passenger_Cars_Only,Centered,,0.6400346535703411,0.49721383325755597,0.3249715566635132
44863,Daylight,Rainy,Urban,Wet,Low,On_Sidewalk,No,2,Roundabout,Occluded_by_Snow/Water,,Yes,Flat,Straight,Curb,High_Rise,Sparse,Multiple_Types,Passenger_Cars_Only,Centered,,0.5553598077967763,0.4208426157364974,0.25063610076904297
67594,Night,Clear,Urban,Dry,High/Congested,,No,3,Four-Way,Faded,Street_Lights,No,Flat,Straight,Curb,High_Rise,,Multiple_Types,Passenger_Cars_Only,Centered,,0.7875564786104056,0.4781414364513598,0.3746110796928406
25524,Daylight,Cloudy,Residential,Dry,Low,,No,2,,Clear,,No,Flat,Straight,Curb,Low_Density_Urban,Moderate,Directional,Passenger_Cars_Only,Centered,,0.7751538753509521,0.2747037212053935,0.2160741686820984
22537,Daylight,Cloudy,Urban,Dry,Low,,No,4,,Clear,,No,Flat,Straight,Concrete_Median,Low_Density_Urban,Park-like,Directional,Passenger_Cars_Only,Centered,,0.6843858689069748,0.46671466436237097,0.3306218385696411
62360,Daylight,Rainy,Urban,Wet,Moderate,,No,2,Four-Way,Clear,,Yes,Flat,Straight,Metal_Guardrail,Industrial,Sparse,Multiple_Types,Passenger_Cars_Only,Centered,,0.7403224085768064,0.35585259866935237,0.2870028614997864
42255,Daylight,Rainy,Urban,Wet,Moderate,On_Sidewalk,No,3,Four-Way,Clear,Vehicle_Headlights,No,Flat,Straight,Curb,High_Rise,Sparse,Multiple_Types,Passenger_Cars_Only,Centered,,0.5511803786421932,0.4105727194497983,0.2267836332321167
49381,Daylight,Rainy,Urban,Wet,Moderate,,No,3,Four-Way,Faded,Vehicle_Headlights,No,Flat,Straight,Curb,Low_Density_Urban,Moderate,Multiple_Types,Passenger_Cars_Only,Centered,,0.6292154456560428,0.4698559989531835,0.30959731340408325
99885,Daylight,Clear,Rural,Dry,Empty,,No,2,,Clear,,No,Flat,Straight,,Sparse/Rural,Dense_Forest,Directional,No_Vehicles,Centered,,0.4840036630630493,0.7451843619346619,0.49036872386932373
85980,Night,Clear,Highway,Dry,Low,,No,3,,Clear,Street_Lights,No,Flat,Straight,Concrete_Median,,Moderate,Directional,Passenger_Cars_Only,Centered,,0.5374666303396225,0.4087910056114197,0.31758201122283936
84964,Night,Clear,Highway,Dry,Low,,No,2,,Clear,Vehicle_Headlights,No,Flat,Straight,Metal_Guardrail,Sparse/Rural,Moderate,Directional,Mixed_Heavy_Traffic,Centered,,0.751253068447113,0.3049037382006645,0.17033064365386963
96630,Daylight,Cloudy,Highway,Dry,Low,,No,2,,Clear,,No,Flat,Straight,Metal_Guardrail,,Dense_Forest,Directional,Passenger_Cars_Only,Centered,,0.7218429914542607,0.33154156617820263,0.21343398094177246
13866,Daylight,Cloudy,Urban,Dry,Low,On_Sidewalk,No,2,Roundabout,Clear,,No,Flat,Straight,Curb,Low_Density_Urban,Moderate,Directional,Public_Transit_Focus,Centered,,0.5612264995773634,0.36556760990060866,0.17520558834075928
14372,Daylight,Cloudy,Urban,Dry,Moderate,,No,1,,Absent,,No,Flat,Straight,Curb,Low_Density_Urban,,Regulatory,Passenger_Cars_Only,Centered,,0.7953033037483692,0.46392350930434006,0.389385461807251
20990,Daylight,Cloudy,Urban,Dry,Low,,No,2,,Faded,,No,Flat,Straight,Curb,Low_Density_Urban,Moderate,Multiple_Types,Passenger_Cars_Only,Centered,,0.5140842854976654,0.3984096646308899,0.29681938886642456
90129,Daylight,Clear,Highway,Dry,Low,,No,2,,Clear,,No,Uphill,Slight_Right,Metal_Guardrail,Sparse/Rural,Moderate,Directional,Passenger_Cars_Only,Centered,,0.7931015690167745,0.6034986802509853,0.4927116632461548
41690,Daylight,Rainy,Urban,Wet,Moderate,,No,2,,Occluded_by_Snow/Water,,No,Flat,Straight,Curb,High_Rise,Sparse,Multiple_Types,Passenger_Cars_Only,Centered,,0.5868241898715496,0.47644321580920074,0.3077859878540039
91077,Daylight,Clear,Tunnel,Dry,Low,,No,2,,Clear,Tunnel_Lights,No,Flat,Straight,Curb,,,Directional,Passenger_Cars_Only,Centered,,0.8408427238464355,0.5960080226262411,0.5253493785858154
79421,Daylight,Clear,Urban,Dry,Empty,,No,1,,Absent,,No,Flat,Straight,Metal_Guardrail,Industrial,Dense_Forest,Multiple_Types,No_Vehicles,Centered,,0.34053337574005127,0.03744477033615112,0.0
11937,Daylight,Clear,Urban,Dry,Low,,No,2,,Clear,,No,Flat,Straight,Metal_Guardrail,Low_Density_Urban,Moderate,Multiple_Types,Passenger_Cars_Only,Centered,,0.6827946960926056,0.3089608166899,0.22746461629867554
5803,Daylight,Cloudy,Highway,Dry,Low,On_Sidewalk,No,3,,Clear,,No,Flat,Straight,Metal_Guardrail,Low_Density_Urban,Moderate,,Mixed_Heavy_Traffic,Centered,,0.7482005755106608,0.6688337142650898,0.4828724265098572
54961,Dawn/Dusk,Clear,Highway,Dry,Low,,No,2,,Clear,,No,Flat,Slight_Right,Metal_Guardrail,Sparse/Rural,Moderate,,Passenger_Cars_Only,Centered,,0.7819310307502747,0.4966140538454056,0.36822807788848877
45653,Night,Clear,Residential,Dry,Low,,Yes,2,Four-Way,Clear,Street_Lights,No,Flat,Straight,Curb,Low_Density_Urban,Moderate,Multiple_Types,Passenger_Cars_Only,Centered,,0.6671843640506268,0.45920831834276515,0.3362765312194824
65572,Daylight,Cloudy,Urban,Wet,Low,,No,2,,Clear,,No,Flat,Straight,Curb,Industrial,Sparse,,Passenger_Cars_Only,Centered,,0.6202546215575674,0.44110317588657943,0.3096473217010498
99862,Night,Clear,Urban,Dry,Moderate,,No,2,T-Junction,Faded,Street_Lights,No,Flat,Slight_Right,Curb,Low_Density_Urban,Moderate,Multiple_Types,Passenger_Cars_Only,Centered,,0.47430110308859086,0.5413132196194247,0.33912670612335205
98274,Daylight,Cloudy,Rural,Slushy,Low,,No,2,,Clear,,No,Flat,Straight,Curb,Sparse/Rural,Moderate,Directional,Passenger_Cars_Only,Centered,,0.6843479499220848,0.4387783110141754,0.37755662202835083
82433,Daylight,Clear,Tunnel,Dry,Low,,No,3,,Clear,Tunnel_Lights,No,Flat,Straight,Noise_Wall,,,Directional,Mixed_Heavy_Traffic,Centered,,0.6400744915008545,0.4554823189973831,0.2859646677970886
78896,Daylight,Cloudy,Urban,Dry,Moderate,,No,3,Four-Way,Clear,,Yes,Flat,Straight,Curb,High_Rise,Park-like,Multiple_Types,Passenger_Cars_Only,Centered,,0.6847255662083626,0.4654378394285838,0.32370853424072266
7981,Dawn/Dusk,Cloudy,Urban,Dry,Moderate,,No,2,,Clear,Street_Lights,No,Flat,Straight,Curb,Low_Density_Urban,Moderate,Multiple_Types,Passenger_Cars_Only,Centered,,0.6935878247022629,0.5539214083304008,0.39246267080307007
3935,Twilight,Cloudy,Urban,Dry,Moderate,On_Sidewalk,Yes,2,Four-Way,Clear,Street_Lights,No,Flat,Straight,Curb,High_Rise,Sparse,Regulatory,Passenger_Cars_Only,Centered,,0.489071992225945,0.3386912891133265,0.19457751512527466
5874,Twilight,Cloudy,Urban,Dry,Moderate,Crossing_Road,No,2,Four-Way,Clear,Vehicle_Headlights,Yes,Flat,Straight,Curb,Low_Density_Urban,Sparse,Regulatory,Passenger_Cars_Only,Centered,,0.5590053414687132,0.3550319310139727,0.22032535076141357
66669,Daylight,Cloudy,Rural,Wet,Empty,,No,2,,Faded,,No,Flat,Straight,,Sparse/Rural,Sparse,Directional,No_Vehicles,Centered,,0.0,0.0,0.0
37170,Daylight,Cloudy,Urban,Dry,Low,,No,2,,Clear,,No,Flat,Straight,Curb,Low_Density_Urban,Moderate,Regulatory,Public_Transit_Focus,Centered,,0.5197649002075195,0.3642268565793832,0.22099626064300537
37300,Daylight,Cloudy,Urban,Dry,Low,,No,2,,Clear,,No,Flat,Straight,Curb,Low_Density_Urban,Moderate,Directional,Mixed_Heavy_Traffic,Centered,,0.6601932834495198,0.27102545234892106,0.16930878162384033
31495,Daylight,Rainy,Urban,Wet,High/Congested,On_Sidewalk,No,3,Four-Way,Occluded_by_Snow/Water,Vehicle_Headlights,No,Flat,Straight,Curb,High_Rise,Sparse,Multiple_Types,Public_Transit_Focus,Centered,,0.5477276600219987,0.4658269118517637,0.25425565242767334
32123,Night,Clear,Highway,Dry,Low,,No,3,,Clear,Street_Lights,No,Flat,Straight,Concrete_Median,Low_Density_Urban,Sparse,Directional,Passenger_Cars_Only,Centered,,0.5616122782230377,0.24975418502634222,0.13587206602096558
81956,Daylight,Cloudy,Highway,Dry,Low,,No,3,,Clear,,No,Flat,Straight,Concrete_Median,,Moderate,,Passenger_Cars_Only,Centered,,0.6957676162322363,0.24908214180093063,0.1823747754096985
66247,Dawn/Dusk,Clear,Urban,Dry,Low,,No,2,,Clear,Street_Lights,No,Flat,Slight_Left,Curb,Low_Density_Urban,Moderate,Regulatory,Passenger_Cars_Only,Centered,,0.5887472629547119,0.21035856753587723,0.17071712017059326
28824,Daylight,Clear,Urban,Dry,Low,On_Sidewalk,No,2,Four-Way,Clear,,Yes,Flat,Straight,Curb,Low_Density_Urban,Park-like,Multiple_Types,Passenger_Cars_Only,Centered,,0.6302383691072464,0.1929028415017658,0.11069446802139282
31417,Daylight,Clear,Urban,Dry,Low,On_Sidewalk,No,2,,Clear,,No,Flat,Straight,Curb,Low_Density_Urban,Moderate,Directional,Mixed_Heavy_Traffic,Centered,,0.5677086532115936,0.5531122640327171,0.3714747428894043
4260,Daylight,Clear,Urban,Dry,Low,On_Sidewalk,No,3,,Clear,,No,Flat,Straight,Metal_Guardrail,High_Rise,Moderate,Directional,Passenger_Cars_Only,Centered,,0.6968752294778824,0.3292750764537502,0.22611773014068604
2752,Daylight,Clear,Urban,Dry,Low,On_Sidewalk,No,1,Four-Way,Absent,,No,Flat,Straight,Curb,High_Rise,Sparse,Directional,Passenger_Cars_Only,Centered,,0.454209607715408,0.25435559683375886,0.1224663257598877
10020,Daylight,Cloudy,Urban,Dry,Moderate,On_Sidewalk,Yes,2,Four-Way,Clear,,No,Flat,Straight,Curb,High_Rise,Sparse,Multiple_Types,Passenger_Cars_Only,Centered,,0.6368397275606791,0.34705670805353867,0.2238956093788147
10084,Daylight,Cloudy,Urban,Dry,Moderate,On_Sidewalk,No,2,,Clear,,Yes,Flat,Straight,Curb,Low_Density_Urban,Moderate,Multiple_Types,Public_Transit_Focus,Centered,,0.5709549425279393,0.42966783605515957,0.2728176712989807
93757,Daylight,Clear,Highway,Dry,Low,,No,3,,Clear,,No,Flat,Straight,Concrete_Median,Low_Density_Urban,Sparse,Multiple_Types,Passenger_Cars_Only,Centered,,0.7320390492677689,0.23572349548339844,0.16375470161437988
90740,Night,Clear,Highway,Dry,Low,,No,2,,Clear,Street_Lights,No,Uphill,Straight,Metal_Guardrail,,Moderate,,Passenger_Cars_Only,Centered,,0.7386774495244026,0.6710658192634582,0.5421316027641296
29128,Daylight,Clear,Urban,Dry,Low,Crossing_Road,No,3,Four-Way,Clear,,Yes,Flat,Straight,Curb,Low_Density_Urban,Moderate,Multiple_Types,Passenger_Cars_Only,Centered,,0.5522339982645852,0.4886792161398464,0.3081180453300476
10805,Daylight,Cloudy,Residential,Dry,Moderate,,No,1,,Absent,,No,Flat,Straight,Curb,Low_Density_Urban,Sparse,Regulatory,Passenger_Cars_Only,Centered,,0.7373698318705839,0.5518301844596862,0.42327409982681274
44870,Daylight,Cloudy,Urban,Dry,Low,On_Sidewalk,No,2,Four-Way,Clear,,Yes,Flat,Straight,Metal_Guardrail,Low_Density_Urban,Sparse,Multiple_Types,Passenger_Cars_Only,Centered,,0.5278496146202087,0.41835467274798904,0.27401912212371826
95732,Night,Clear,Highway,Dry,Low,,No,3,,Clear,Street_Lights,No,Flat,Straight,Concrete_Median,Low_Density_Urban,Sparse,,Passenger_Cars_Only,Centered,,0.8438223401705424,0.4087239106496175,0.31744784116744995
8102,Daylight,Cloudy,Urban,Dry,Low,On_Sidewalk,No,3,Four-Way,Clear,,Yes,Flat,Straight,Curb,Low_Density_Urban,Moderate,Multiple_Types,Public_Transit_Focus,Centered,,0.6437408097328678,0.5074830152267633,0.3577117323875427
33552,Dawn/Dusk,Rainy,Residential,Wet,Empty,On_Sidewalk,No,2,,Occluded_by_Snow/Water,,No,Flat,Straight,Curb,Low_Density_Urban,Moderate,Regulatory,No_Vehicles,Centered,,0.4581730604171753,0.28513554235299426,0.1536044478416443
42342,Daylight,Clear,Urban,Dry,Moderate,,No,2,,Clear,,No,Flat,Straight,Curb,Low_Density_Urban,Moderate,Multiple_Types,Passenger_Cars_Only,Centered,,0.5867038808370891,0.48072511434555054,0.3614501953125
7126,Daylight,Cloudy,Urban,Dry,Moderate,On_Sidewalk,Yes,2,Four-Way,Clear,,Yes,Flat,Straight,Curb,Low_Density_Urban,Park-like,Multiple_Types,Passenger_Cars_Only,Centered,,0.5841836710770925,0.4602048865386418,0.3612520098686218
28342,Dawn/Dusk,Cloudy,Residential,Dry,Low,,No,2,,Absent,Building_Lights,No,Flat,Straight,Curb,Low_Density_Urban,Moderate,Regulatory,Passenger_Cars_Only,Centered,,0.7327394098043442,0.558286998953138,0.4737168550491333
53586,Dawn/Dusk,Clear,Highway,Dry,Low,,No,2,,Clear,Street_Lights,No,Downhill,Straight,Metal_Guardrail,Sparse/Rural,Moderate,Directional,Passenger_Cars_Only,Centered,,0.6773290574550629,0.23932038886206491,0.1172025203704834
70320,Daylight,Snowy,Rural,Snow_Covered,Empty,,No,2,,Occluded_by_Snow/Water,,No,Flat,Straight,,,Dense_Forest,,No_Vehicles,Centered,,0.0,0.0,0.0
62519,Daylight,Cloudy,Urban,Dry,Moderate,On_Sidewalk,Yes,2,Four-Way,Clear,,No,Flat,Straight,Curb,High_Rise,Sparse,Regulatory,Mixed_Heavy_Traffic,Centered,,0.6328484917559275,0.43135119922873044,0.3100930452346802
97769,Daylight,Clear,Highway,Dry,Low,,No,3,,Clear,,No,Flat,Straight,Concrete_Median,,Moderate,Directional,Passenger_Cars_Only,Centered,,0.8071686493025886,0.6509216368198395,0.501843273639679
256,Daylight,Cloudy,Urban,Dry,Low,On_Sidewalk,Yes,2,Four-Way,Clear,,Yes,Flat,Straight,Metal_Guardrail,Low_Density_Urban,Sparse,Multiple_Types,Passenger_Cars_Only,Centered,,0.6138328597659156,0.43619675333820174,0.2878309488296509
12152,Daylight,Cloudy,Urban,Dry,Moderate,On_Sidewalk,No,3,Four-Way,Clear,,No,Flat,Straight,Curb,Low_Density_Urban,Moderate,Multiple_Types,Passenger_Cars_Only,Centered,,0.5900155481967059,0.35719225281163264,0.2238944172859192
93039,Daylight,Cloudy,Highway,Dry,Low,,No,3,,Clear,,No,Flat,Straight,Concrete_Median,Industrial,Moderate,Directional,Passenger_Cars_Only,Centered,,0.7698596914609274,0.33388057138238636,0.2343597412109375
35043,Daylight,Cloudy,Urban,Dry,Low,On_Sidewalk,No,2,,Clear,,No,Flat,Straight,Curb,Low_Density_Urban,Park-like,,Passenger_Cars_Only,Centered,,0.5708525289188732,0.2847422206843341,0.20084750652313232
68846,Daylight,Clear,Urban,Dry,Low,,No,2,,Clear,,No,Flat,Straight,Concrete_Median,Low_Density_Urban,Park-like,Multiple_Types,Passenger_Cars_Only,Centered,,0.7030780365069708,0.3857602724007198,0.2633506655693054
61650,Dawn/Dusk,Clear,Highway,Dry,Low,,No,2,,Clear,,No,Flat,Straight,Metal_Guardrail,Sparse/Rural,Moderate,,Passenger_Cars_Only,Centered,,0.735947722196579,0.4166311264038086,0.33326226472854614
76849,Daylight,Cloudy,Highway,Dry,Low,,No,3,,Clear,,No,Flat,Straight,Concrete_Median,,Moderate,Directional,Mixed_Heavy_Traffic,Centered,,0.7943376473018101,0.43232568869223964,0.32618987560272217
94096,Daylight,Cloudy,Highway,Dry,Low,,No,3,,Clear,,No,Flat,Straight,Metal_Guardrail,Sparse/Rural,Moderate,Directional,Passenger_Cars_Only,Centered,,0.6094874918460846,0.33776006400585173,0.192291259765625
5915,Daylight,Clear,Urban,Dry,Empty,Crossing_Road,No,1,,Absent,,No,Flat,Straight,Curb,High_Rise,,Directional,No_Vehicles,Centered,,0.3903571923573812,0.24170469457194918,0.10209459066390991
1851,Daylight,Clear,Urban,Dry,Low,On_Sidewalk,No,2,,Clear,,No,Flat,Straight,Curb,Low_Density_Urban,Moderate,Multiple_Types,Passenger_Cars_Only,Centered,,0.5309457951470425,0.21708606412777534,0.14571058750152588
70626,Daylight,Cloudy,Highway,Wet,Moderate,,No,3,,Clear,,No,Flat,Straight,Metal_Guardrail,Sparse/Rural,Moderate,Directional,Mixed_Heavy_Traffic,Centered,,0.7578176828947935,0.5814574200373429,0.37791216373443604
99145,Night,Clear,Highway,Dry,Low,,No,2,,Clear,Vehicle_Headlights,No,Flat,Straight,Metal_Guardrail,,Dense_Forest,Directional,Passenger_Cars_Only,Centered,,0.5482081820567449,0.512729287147522,0.35879194736480713
72090,Daylight,Cloudy,Urban,Dry,Moderate,,No,3,Four-Way,Clear,,No,Flat,Straight,Metal_Guardrail,Low_Density_Urban,Moderate,Multiple_Types,Passenger_Cars_Only,Centered,,0.6246944562746928,0.40506355487035983,0.2919083833694458
17251,Twilight,Cloudy,Residential,Dry,Low,On_Sidewalk,Yes,2,Roundabout,Clear,Building_Lights,Yes,Flat,Straight,Curb,Low_Density_Urban,Sparse,Multiple_Types,Passenger_Cars_Only,Centered,,0.5476220035552979,0.3511619304235165,0.17850619554519653
37519,Night,Clear,Urban,Dry,Low,,No,2,T-Junction,Faded,Street_Lights,No,Uphill,Slight_Right,Curb,Low_Density_Urban,Sparse,Directional,Passenger_Cars_Only,Centered,,0.5420784950256348,0.7423325777053833,0.4846651554107666
71420,Night,Clear,Rural,Dry,Low,,No,2,,Clear,Vehicle_Headlights,No,Flat,Straight,,Sparse/Rural,Sparse,,Passenger_Cars_Only,Centered,,0.5073829293251038,0.7050851583480835,0.410170316696167
10080,Daylight,Cloudy,Urban,Dry,Low,,No,2,,Clear,,Yes,Flat,Slight_Left,Curb,Low_Density_Urban,Sparse,Multiple_Types,Passenger_Cars_Only,Centered,,0.6213978920131922,0.6065355688333511,0.39369702339172363
18411,Daylight,Clear,Urban,Dry,Low,Crossing_Road,No,2,Four-Way,Clear,,Yes,Flat,Straight,Curb,High_Rise,Sparse,Multiple_Types,Passenger_Cars_Only,Centered,,0.6078550116373942,0.39883742497768254,0.29832184314727783
43319,Daylight,Cloudy,Urban,Dry,Moderate,,No,1,,Absent,,No,Flat,Slight_Right,Curb,High_Rise,Sparse,,Passenger_Cars_Only,Centered,,0.7847738713026047,0.6376773637274037,0.5362242758274078
30863,Night,Clear,Urban,Dry,Low,On_Sidewalk,No,3,Four-Way,Clear,Street_Lights,Yes,Flat,Straight,Curb,High_Rise,,Directional,Passenger_Cars_Only,Centered,,0.48068233178212094,0.25068525441231265,0.15637385845184326
98828,Daylight,Clear,Highway,Dry,Low,,No,3,,Clear,,No,Flat,Straight,Concrete_Median,,Moderate,Directional,Passenger_Cars_Only,Centered,,0.6421238531668981,0.3509963534095071,0.21645444631576538
14394,Daylight,Clear,Urban,Dry,Low,,No,2,,Faded,,No,Flat,Straight,Concrete_Median,High_Rise,Park-like,Multiple_Types,Passenger_Cars_Only,Centered,,0.5347538656658597,0.2004390623834398,0.08168727159500122
34529,Daylight,Rainy,Residential,Wet,Low,On_Sidewalk,No,2,,Faded,,No,Flat,Straight,Curb,Low_Density_Urban,Moderate,Regulatory,Passenger_Cars_Only,Centered,,0.5025889873504639,0.25572775428493816,0.12985461950302124
54956,Daylight,Clear,Urban,Dry,Moderate,On_Sidewalk,No,2,Four-Way,Clear,,No,Flat,Straight,Curb,High_Rise,Moderate,Multiple_Types,Passenger_Cars_Only,Centered,,0.6789907706635339,0.6310996601686758,0.5004636943340302
34434,Daylight,Cloudy,Residential,Dry,Moderate,,No,1,,Clear,,No,Flat,Straight,Curb,Low_Density_Urban,Sparse,,Passenger_Cars_Only,Centered,,0.7221947547636534,0.6004012911580503,0.46935194730758667
14584,Daylight,Cloudy,Urban,Dry,High/Congested,On_Sidewalk,No,3,Four-Way,Clear,,Yes,Flat,Straight,Curb,Low_Density_Urban,Sparse,Regulatory,Public_Transit_Focus,Centered,,0.694802055756251,0.45599189286048597,0.3426626920700073
76234,Daylight,Clear,Urban,Dry,Moderate,On_Sidewalk,No,1,,Faded,,No,Flat,Straight,Curb,High_Rise,Moderate,Directional,Passenger_Cars_Only,Centered,,0.5994799065178839,0.5935531591667849,0.3741786479949951
87321,Daylight,Cloudy,Highway,Dry,Low,,No,5+,,Clear,,No,Flat,Straight,Concrete_Median,Low_Density_Urban,Sparse,Directional,Mixed_Heavy_Traffic,Centered,,0.5639702630670447,0.3508715159617938,0.21236801147460938
92938,Daylight,Cloudy,Rural,Dry,Low,,No,2,,Clear,,No,Flat,Slight_Right,Curb,Sparse/Rural,Moderate,Warning,Passenger_Cars_Only,Centered,,0.8494926393032074,0.5878956913948059,0.5091247260570526
